% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.465000000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.521515401e+03 +4.975015401e+03 +4.975015401e+03 +0.0000e+00 +0.0000e+00
3 0 +5.041546081e+03 +4.495046081e+03 +4.495046081e+03 +5.5786e-01 +1.9193e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.521515401e+03 +6.521515401e+03 +6.521515401e+03 +0.0000e+00 +0.0000e+00
4 0 +6.230822888e+02 +1.623082289e+03 +1.623082289e+03 -3.7464e+00 +1.2570e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.083800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.521515401e+03 +5.729895401e+03 +5.729895401e+03 +0.0000e+00 +0.0000e+00
3 0 +4.889265635e+00 +2.132692656e+02 +2.132692656e+02 +2.1652e+00 +2.0569e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.449600000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.521515401e+03 +5.376555401e+03 +5.376555401e+03 +0.0000e+00 +0.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-6.300000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.521515401e+03 +5.515215401e+03 +5.515215401e+03 +0.0000e+00 +0.0000e+00
2 0 +3.545877588e+03 +3.539577588e+03 +3.539577588e+03 -1.8839e+00 -4.1686e+00
4 0 +1.891334688e+00 -4.408665312e+00 -4.408665312e+00 +1.1961e+00 -2.3501e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.479000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.521515401e+03 +5.616305401e+03 +5.616305401e+03 +0.0000e+00 +0.0000e+00
2 0 +1.095532673e+03 +1.190322673e+03 +1.190322673e+03 +4.1386e+00 -1.7783e+00
4 0 +4.038683684e+00 +9.882868368e+01 +9.882868368e+01 -4.6108e-01 -2.0263e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.636400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
