% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.494000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.295649521e+07 +1.295644027e+07 +1.295644027e+07 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +6.639909981e+06 +6.639855041e+06 +6.639855041e+06 -1.0252e+00 +2.8401e+00 -2.0549e-01 +2.3295e-01 +3.2339e+00 -4.7166e+00 -1.5243e+00 -2.0096e+00 -4.0650e+00 -1.3446e+00
7 0 +1.548942719e+06 +1.548887779e+06 +1.548887779e+06 +3.4212e+00 -2.9085e-01 +4.9495e+00 +1.8766e+00 +4.5436e+00 -8.4103e-01 +2.9772e+00 -1.7076e+00 -2.9420e+00 -2.1483e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.913000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.068863699e+07 +1.068869612e+07 +1.068869612e+07 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 0 +9.683094404e+06 +9.683153534e+06 +9.683153534e+06 +2.0498e+00 -1.4539e+00 +1.8424e+00 -4.7923e-01 -4.7650e+00 +1.6469e+00 +2.6087e+00 -2.4474e+00 -3.9315e+00 +1.9350e+00
7 0 +6.500281340e+06 +6.500340470e+06 +6.500340470e+06 +2.3059e+00 +4.8578e+00 +5.4217e-01 -8.4281e-01 -1.3992e+00 -9.1982e-01 -2.6679e+00 -9.1034e-01 +2.4226e+00 +3.2312e+00
15 0 +1.193537438e+06 +1.193596568e+06 +1.193596568e+06 +2.8174e+00 +2.5141e+00 -3.6925e+00 -4.3776e+00 -3.3704e+00 -3.8980e+00 +3.9047e+00 -3.5790e-01 -4.0076e+00 -1.5068e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.915300000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.035701260e+06 +3.035209730e+06 +3.035209730e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
10 0 +1.512825712e+06 +1.512334182e+06 +1.512334182e+06 -2.1908e+00 -1.2336e+00 -1.2108e+00 -1.6280e+00 -5.1352e-01 +3.2834e-01 -1.1688e+00 -4.4583e+00 -5.3542e-01 -4.0771e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.702000000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.053765432e+07 +2.053748412e+07 +2.053748412e+07 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +1.765084641e+07 +1.765067621e+07 +1.765067621e+07 -2.8706e+00 +1.6101e+00 +3.0429e-01 -2.3681e+00 +4.7586e-01 -3.0647e+00 -1.6905e+00 +4.5249e+00 -1.6969e+00 +1.3867e+00
4 0 +5.690249577e+05 +5.688547577e+05 +5.688547577e+05 -1.4818e+00 +2.8380e+00 +2.1856e-01 +3.8861e+00 +1.2009e+00 -5.9941e-01 +3.3623e+00 +3.4868e+00 +2.7119e+00 +3.3232e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.697500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.945944411e+06 +1.945474661e+06 +1.945474661e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
13 0 +1.582182535e+06 +1.581712785e+06 +1.581712785e+06 +7.8028e-01 -3.3729e+00 +2.9289e+00 -7.9376e-01 -1.3382e+00 -2.3857e+00 +4.2994e+00 -3.0319e+00 +4.3834e+00 -1.7336e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.472000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.606964094e+06 +3.606978814e+06 +3.606978814e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.859400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.636565161e+06 +7.636379221e+06 +7.636379221e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +2.527863291e+06 +2.527677351e+06 +2.527677351e+06 -2.7500e+00 +1.4445e+00 +6.0759e-01 -2.5745e+00 -3.7429e+00 +2.9504e+00 -2.4806e+00 +3.7339e+00 -3.4636e+00 -3.2376e+00
