% f evaluations | g evaluations | best noise-free fitness - Fopt (7.627000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.445689776e+06 +5.445766046e+06 +5.445766046e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +5.404360116e+06 +5.404436386e+06 +5.404436386e+06 +4.2885e+00 -3.3320e+00 +3.4005e+00 -2.3923e+00 -2.6276e+00
5 0 +5.134435417e+05 +5.135198117e+05 +5.135198117e+05 +1.9014e+00 -7.1097e-02 +4.1379e+00 -1.7180e-01 -3.2981e+00
7 0 +3.861336039e+04 +3.868963039e+04 +3.868963039e+04 +4.9835e+00 -6.4978e-01 +3.2252e+00 -3.0816e+00 -7.2101e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.255000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.352302546e+06 +2.352279996e+06 +2.352279996e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +6.316930057e+05 +6.316704557e+05 +6.316704557e+05 +4.9716e+00 +2.9311e+00 -2.1710e+00 -3.1968e+00 +2.6330e+00
8 0 +3.187733534e+05 +3.187508034e+05 +3.187508034e+05 +6.5945e-01 +3.9217e+00 +1.7538e+00 +2.1500e+00 +1.7038e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.366000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.739884890e+06 +6.739898550e+06 +6.739898550e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 0 +1.519654034e+06 +1.519667694e+06 +1.519667694e+06 +3.3958e+00 +3.1709e+00 +4.3246e+00 +4.2845e+00 -3.4005e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.378400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.250763278e+02 +1.762916328e+03 +1.762916328e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-7.872000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.761742109e+04 +9.753870109e+04 +9.753870109e+04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.735400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.204392653e+06 +2.204566193e+06 +2.204566193e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +7.289578173e+05 +7.291313573e+05 +7.291313573e+05 -2.8877e+00 +1.7304e+00 -2.0746e-01 -7.4803e-01 +1.3724e+00
7 0 +6.315940131e+04 +6.333294131e+04 +6.333294131e+04 -1.5544e+00 -1.3872e+00 -3.0165e+00 +3.9496e+00 -1.2533e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-8.502000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
