% f evaluations | g evaluations | best noise-free fitness - Fopt (9.294000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.311513987e+01 +1.060551399e+02 +1.060551399e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.535000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.644548928e+02 +4.998048928e+02 +4.998048928e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +1.892346594e+02 +2.245846594e+02 +2.245846594e+02 +1.8310e+00 -7.8730e-02 +3.6314e+00 -2.8509e+00 -8.4947e-01
6 0 +1.474071498e+02 +1.827571498e+02 +1.827571498e+02 +3.5412e+00 -3.0220e+00 +2.9809e+00 +2.4137e+00 -4.5043e-01
11 0 +5.271070496e+01 +8.806070496e+01 +8.806070496e+01 +4.1175e+00 +1.1895e+00 +4.8006e+00 +4.7639e+00 +4.9472e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.820000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.329981111e+02 +7.368181111e+02 +7.368181111e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +5.753702171e+02 +5.791902171e+02 +5.791902171e+02 +2.1124e+00 -1.4814e-01 -9.2290e-01 +1.2080e+00 -1.1778e+00
10 0 +2.726669828e+02 +2.764869828e+02 +2.764869828e+02 +2.0188e+00 +1.5690e+00 +2.0258e+00 +9.7632e-01 +3.2612e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.175000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.551430652e+02 +1.768930652e+02 +1.768930652e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +1.271962857e+02 +1.489462857e+02 +1.489462857e+02 +8.3024e-01 +4.3672e+00 +1.6856e-01 -1.6476e+00 -4.3239e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (6.479000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
