% f evaluations | g evaluations | best noise-free fitness - Fopt (7.135000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.205674855e+02 +1.919174855e+02 +1.919174855e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +8.931594033e+01 +1.606659403e+02 +1.606659403e+02 -4.0640e+00 +3.3751e+00 -2.3028e+00 -1.1652e+00 -4.7299e+00
4 0 +6.959489642e+01 +1.409448964e+02 +1.409448964e+02 -4.2827e+00 +2.2605e+00 +4.4822e+00 +3.0947e+00 -3.8412e+00
5 0 +5.073945005e+01 +1.220894500e+02 +1.220894500e+02 -3.4662e+00 -1.5518e-01 +3.5146e+00 -2.4464e-01 +3.2329e+00
11 0 +3.557905888e+01 +1.069290589e+02 +1.069290589e+02 -1.1343e-01 -1.6923e+00 +4.9921e+00 -8.4666e-01 +1.5552e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.552200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.380502722e+02 -2.171697278e+02 -2.171697278e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +1.089591725e+02 -2.462608275e+02 -2.462608275e+02 +4.1113e+00 +3.9459e+00 -3.1387e+00 +2.0483e+00 -1.9921e+00
6 0 +9.272247088e+01 -2.624975291e+02 -2.624975291e+02 -3.9269e-01 +3.0587e+00 -4.7878e+00 +3.7469e+00 +2.9691e+00
7 0 +2.919605864e+01 -3.260239414e+02 -3.260239414e+02 -2.1231e+00 -2.9311e+00 -2.6466e+00 -4.9596e-02 +8.0258e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.917000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.990461148e+02 +2.982161148e+02 +2.982161148e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +5.540452307e+01 +1.545745231e+02 +1.545745231e+02 -2.7195e+00 -1.7387e+00 +6.1617e-01 -3.2264e+00 +1.3780e+00
3 0 +4.959363666e+01 +1.487636367e+02 +1.487636367e+02 -8.3249e-01 -2.1786e-01 -4.8230e+00 -1.0546e+00 -4.0024e+00
8 0 +4.493574865e+01 +1.441057487e+02 +1.441057487e+02 -7.6131e-01 -6.7301e-01 -4.5535e+00 -3.2805e+00 +9.9196e-01
10 0 +8.245936068e+00 +1.074159361e+02 +1.074159361e+02 +2.8970e+00 +1.1957e+00 +1.2413e+00 -3.8716e+00 +3.7505e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.179100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.971953023e+01 -4.381904698e+02 -4.381904698e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +5.554528410e+01 -4.623647159e+02 -4.623647159e+02 -3.6828e+00 +2.7564e+00 -3.8203e+00 -6.9553e-01 -4.1541e+00
8 0 +3.385223321e+01 -4.840577668e+02 -4.840577668e+02 -4.3830e+00 +1.4152e+00 -1.5860e+00 -6.2772e-01 +4.1772e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.721000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.005348962e+02 +4.332489617e+01 +4.332489617e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +6.524433137e+01 +8.034331373e+00 +8.034331373e+00 +7.7429e-01 +2.6503e+00 -1.6559e+00 -2.1963e+00 -3.4287e+00
4 0 +5.205191474e+01 -5.158085262e+00 -5.158085262e+00 +2.0073e+00 -2.8689e+00 -1.8885e-01 +3.1755e+00 -1.1083e+00
8 0 +3.538375222e+01 -2.182624778e+01 -2.182624778e+01 +2.4719e+00 -1.3549e+00 +2.6826e+00 -3.6814e+00 +4.1732e+00
11 0 +3.116136180e+01 -2.604863820e+01 -2.604863820e+01 +1.1931e+00 +6.5467e-01 +8.1605e-01 -1.1919e+00 -2.0455e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-9.250000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.273842352e+02 +1.181342352e+02 +1.181342352e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +6.346346982e+01 +5.421346982e+01 +5.421346982e+01 -3.7703e+00 +2.7076e+00 +7.3980e-01 -2.6336e+00 +2.6779e+00
3 0 +4.710781569e+01 +3.785781569e+01 +3.785781569e+01 +3.0178e+00 -1.8674e+00 -1.2375e+00 +4.3188e+00 -2.0303e+00
10 0 +3.631532201e+01 +2.706532201e+01 +2.706532201e+01 +3.7980e+00 +2.3388e+00 +6.7211e-01 -3.4108e+00 +1.0447e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (4.206100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.826000394e+01 +5.088700039e+02 +5.088700039e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +4.767196191e+01 +4.682819619e+02 +4.682819619e+02 -2.5771e+00 -2.1921e+00 +6.2710e-01 +6.4139e-01 -5.2547e-01
10 0 +4.295640091e+01 +4.635664009e+02 +4.635664009e+02 -2.5236e+00 -1.6184e+00 -1.1992e+00 -4.5957e+00 +3.8885e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.088100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.233807180e+02 +3.321907180e+02 +3.321907180e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +7.505875649e+01 +2.838687565e+02 +2.838687565e+02 -4.6718e+00 -1.8183e+00 -2.3670e+00 +2.3015e+00 -2.1098e+00
4 0 +3.680283785e+01 +2.456128379e+02 +2.456128379e+02 -5.6030e-01 +4.1163e+00 -2.9146e+00 -3.5492e+00 -3.1636e+00
7 0 +2.993993568e+01 +2.387499357e+02 +2.387499357e+02 +4.8632e+00 +4.1256e-01 +9.7632e-01 -3.3107e+00 +2.0323e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.310000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.479546155e+01 +4.169546155e+01 +4.169546155e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
11 0 +3.129742521e+01 +1.819742521e+01 +1.819742521e+01 +1.8097e+00 +2.7997e-01 -1.6376e+00 -4.4281e+00 -4.0161e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.311800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.739664187e+02 +3.051464187e+02 +3.051464187e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +1.311576411e+02 +2.623376411e+02 +2.623376411e+02 -1.1727e+00 +4.7915e+00 +4.4420e+00 +3.1908e+00 +1.2506e+00
3 0 +3.407593184e+01 +1.652559318e+02 +1.652559318e+02 -3.7379e+00 +4.1075e-01 -2.5218e+00 +4.8451e+00 +4.1027e+00
4 0 +1.287774190e+01 +1.440577419e+02 +1.440577419e+02 -4.9404e+00 -4.9990e-01 -4.3151e+00 -8.2943e-01 -3.4665e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.984000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.152476021e+01 +3.168476021e+01 +3.168476021e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
9 0 +5.822134311e+01 +2.838134311e+01 +2.838134311e+01 -3.7574e+00 -4.4434e+00 -4.9979e+00 -4.0135e+00 -4.9528e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.972800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.000399084e+02 -1.972400916e+02 -1.972400916e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +4.596302262e+01 -2.513169774e+02 -2.513169774e+02 -3.8420e+00 +3.6517e+00 -4.9821e+00 +7.9176e-01 -7.1808e-01
8 0 +4.394311042e+01 -2.533368896e+02 -2.533368896e+02 +1.3467e+00 +2.6518e-02 -3.5927e+00 -4.0528e+00 +1.9911e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (6.878000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
