% f evaluations | g evaluations | best noise-free fitness - Fopt (7.135000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.740687613e+01 +1.387568761e+02 +1.387568761e+02
13 0 +6.701253705e+01 +1.383625371e+02 +1.383625371e+02
16 0 +6.569661167e+01 +1.370466117e+02 +1.370466117e+02
17 0 +6.083712617e+01 +1.321871262e+02 +1.321871262e+02
18 0 +5.655954173e+01 +1.279095417e+02 +1.279095417e+02
40 0 +4.798160114e+01 +1.193316011e+02 +1.193316011e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.552200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.594726272e+01 -2.592727373e+02 -2.592727373e+02
2 0 +6.880054071e+01 -2.864194593e+02 -2.864194593e+02
4 0 +5.593406441e+01 -2.992859356e+02 -2.992859356e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.917000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.139354996e+02 +2.131054996e+02 +2.131054996e+02
2 0 +6.452868536e+01 +1.636986854e+02 +1.636986854e+02
5 0 +5.253554945e+01 +1.517055495e+02 +1.517055495e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.179100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.652870512e+01 -4.713812949e+02 -4.713812949e+02
80 0 +4.435617247e+01 -4.735538275e+02 -4.735538275e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.721000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.463475363e+01 +1.742475363e+01 +1.742475363e+01
2 0 +6.840780918e+01 +1.119780918e+01 +1.119780918e+01
6 0 +6.429666270e+01 +7.086662698e+00 +7.086662698e+00
23 0 +5.984542864e+01 +2.635428643e+00 +2.635428643e+00
29 0 +5.622792358e+01 -9.820764239e-01 -9.820764239e-01
30 0 +5.469964197e+01 -2.510358033e+00 -2.510358033e+00
56 0 +5.178374388e+01 -5.426256117e+00 -5.426256117e+00
64 0 +4.687128165e+01 -1.033871835e+01 -1.033871835e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-9.250000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.119516337e+02 +1.027016337e+02 +1.027016337e+02
2 0 +8.061168809e+01 +7.136168809e+01 +7.136168809e+01
3 0 +7.481203637e+01 +6.556203637e+01 +6.556203637e+01
5 0 +7.135271102e+01 +6.210271102e+01 +6.210271102e+01
10 0 +6.601368763e+01 +5.676368763e+01 +5.676368763e+01
18 0 +5.654380291e+01 +4.729380291e+01 +4.729380291e+01
29 0 +5.281798493e+01 +4.356798493e+01 +4.356798493e+01
48 0 +4.612509328e+01 +3.687509328e+01 +3.687509328e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt (4.206100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.032747873e+01 +4.909374787e+02 +4.909374787e+02
3 0 +6.617965082e+01 +4.867896508e+02 +4.867896508e+02
4 0 +6.488075685e+01 +4.854907568e+02 +4.854907568e+02
5 0 +6.437830439e+01 +4.849883044e+02 +4.849883044e+02
17 0 +5.973822398e+01 +4.803482240e+02 +4.803482240e+02
43 0 +5.545968152e+01 +4.760696815e+02 +4.760696815e+02
69 0 +4.929956066e+01 +4.699095607e+02 +4.699095607e+02
78 0 +4.864982102e+01 +4.692598210e+02 +4.692598210e+02
