% f evaluations | g evaluations | best noise-free fitness - Fopt (3.590000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.796120645e+05 +8.796479645e+05 +8.796479645e+05
34 0 +6.334268997e+05 +6.334627997e+05 +6.334627997e+05
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.137000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.070069087e+05 +9.070382787e+05 +9.070382787e+05
46 0 +8.441617195e+05 +8.441930895e+05 +8.441930895e+05
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.020516639e+05 +7.010516639e+05 +7.010516639e+05
44 0 +5.868433385e+05 +5.858433385e+05 +5.858433385e+05
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.319200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.326751654e+05 +9.328070854e+05 +9.328070854e+05
14 0 +5.753408531e+05 +5.754727731e+05 +5.754727731e+05
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.908400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.109177450e+06 +1.109768290e+06 +1.109768290e+06
30 0 +1.055747642e+06 +1.056338482e+06 +1.056338482e+06
81 0 +9.971217338e+05 +9.977125738e+05 +9.977125738e+05
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.156100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.021049383e+06 +1.021264993e+06 +1.021264993e+06
67 0 +5.847473612e+05 +5.849629712e+05 +5.849629712e+05
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.936900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.132200458e+06 +1.132394148e+06 +1.132394148e+06
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.513000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.104520714e+06 +1.104555844e+06 +1.104555844e+06
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.279900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.152191369e+05 +7.149911469e+05 +7.149911469e+05
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.186000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.106750050e+05 +6.106531450e+05 +6.106531450e+05
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.762300000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.914900679e+05 +3.909138379e+05 +3.909138379e+05
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.936000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.112658467e+06 +1.112737827e+06 +1.112737827e+06
48 0 +1.051375973e+06 +1.051455333e+06 +1.051455333e+06
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.234600000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.664661971e+05 +5.662427371e+05 +5.662427371e+05
% f evaluations | g evaluations | best noise-free fitness - Fopt (-6.793500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.129404304e+05 +9.122610804e+05 +9.122610804e+05
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.293700000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.600810894e+05 +4.599517194e+05 +4.599517194e+05
