% f evaluations | g evaluations | best noise-free fitness - Fopt (3.590000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.743465359e+05 +7.743824359e+05 +7.743824359e+05 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
7 0 +5.177438205e+05 +5.177797205e+05 +5.177797205e+05 +3.2367e+00 +3.3747e-01 +1.3935e+00 +4.9762e+00 -1.9237e+00 -3.5888e+00 +7.9303e-01 +1.3847e+00 +4.5860e+00 -1.4968e-01 +4.8880e+00 +3.0650e+00 -6.5433e-02 +4.6148e+00 +1.3729e+00 -4.0961e+00 +1.2759e+00 +4.9809e+00 -4.2301e+00 -2.8409e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.137000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.777288378e+05 +3.777602078e+05 +3.777602078e+05 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
13 0 +3.388255727e+05 +3.388569427e+05 +3.388569427e+05 +3.0060e+00 +3.8261e-01 -1.7666e+00 +1.5408e+00 -4.5149e+00 -4.4760e+00 +3.7129e+00 -1.8817e+00 +2.9112e+00 +2.9928e+00 +4.8386e-01 +2.1421e+00 +2.0459e+00 -1.9863e+00 +3.0524e+00 +2.7568e+00 +4.5427e+00 +2.2292e-01 -3.6678e+00 +6.0886e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.286849989e+05 +3.276849989e+05 +3.276849989e+05 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
22 0 +2.609832471e+05 +2.599832471e+05 +2.599832471e+05 -1.4516e+00 -5.6444e-01 -1.0557e+00 +1.5475e+00 -1.4997e+00 -2.3656e+00 +4.4848e+00 -1.5909e+00 +4.5489e-01 +1.5578e-01 +4.2289e+00 -9.5001e-01 -2.4914e+00 +2.5416e+00 -2.5209e+00 -3.8593e+00 -2.5942e+00 -4.8249e-01 -4.0537e+00 +3.7903e-01
41 0 +1.889718730e+05 +1.879718730e+05 +1.879718730e+05 -1.5638e+00 -2.8087e-01 -8.3008e-01 -1.0835e+00 +4.0023e-01 -5.3569e-01 +7.1668e-02 -1.2136e+00 -1.2932e+00 +9.2660e-01 +2.8827e+00 +4.7031e+00 -3.1773e+00 -1.3641e+00 -1.2770e+00 +1.4474e+00 +6.8112e-01 +1.8887e+00 -3.0915e+00 +4.8045e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.319200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
