% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.235000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.543530517e+00 -4.380646948e+01 -4.380646948e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00
7 0 +3.354081119e+00 -4.899591888e+01 -4.899591888e+01 -1.2409e+00 -3.2809e+00 +2.3064e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.795400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.242671208e+01 -1.671132879e+02 -1.671132879e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +4.772553556e+00 -1.747674464e+02 -1.747674464e+02 -9.8571e-01 -1.0804e+00 -4.3287e+00
6 0 +4.368440099e+00 -1.751715599e+02 -1.751715599e+02 -8.8271e-01 -3.0616e+00 -2.4654e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.731000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.551087869e+00 +8.286108787e+01 +8.286108787e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +4.072387813e+00 +8.138238781e+01 +8.138238781e+01 +9.1969e-01 +1.6347e+00 -4.7722e+00
6 0 +2.427294737e+00 +7.973729474e+01 +7.973729474e+01 +1.7790e+00 -8.7968e-02 -3.5671e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.992000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.677874282e+00 +4.459787428e+01 +4.459787428e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.661000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.005712615e+01 -3.655287385e+01 -3.655287385e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 0 +4.745215076e+00 -5.186478492e+01 -5.186478492e+01 -5.6261e-01 +4.8751e+00 +2.7785e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-8.119100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.598332964e+00 -8.083116670e+02 -8.083116670e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00
