% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.098800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.724536382e+06 +6.724326502e+06 +6.724326502e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +3.604930323e+06 +3.604720443e+06 +3.604720443e+06 +1.1070e-01 +4.5519e-01 -3.0964e+00 -5.9097e-01 +9.4405e-01 +1.6217e+00 +1.0465e+00 +8.6880e-01 -3.8868e+00 +3.9598e+00
5 0 +3.099042440e+06 +3.098832560e+06 +3.098832560e+06 +4.6678e+00 -2.8002e+00 -2.9302e+00 +2.2857e+00 -3.7299e+00 -2.4372e+00 +3.0501e+00 -3.0159e+00 -7.1880e-01 +1.1195e+00
11 0 +1.952391951e+06 +1.952182071e+06 +1.952182071e+06 +3.5368e+00 +1.4878e+00 -4.9248e+00 +2.4224e+00 -2.3044e+00 +9.4001e-01 +3.8702e+00 +3.4451e+00 -5.0119e-01 +1.5168e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-9.209000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.336158548e+06 +3.336066458e+06 +3.336066458e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +1.303612920e+06 +1.303520830e+06 +1.303520830e+06 -1.9084e-01 +1.1881e+00 -3.1474e+00 +2.7478e+00 -1.0353e+00 +2.4683e+00 +6.2160e-02 +4.2470e+00 -8.4906e-02 +8.0977e-01
18 0 +1.050384504e+06 +1.050292414e+06 +1.050292414e+06 -1.0779e+00 +4.6366e+00 +7.1677e-01 -2.4579e+00 -3.2008e+00 -4.7215e+00 -1.8042e-01 +3.9817e+00 -8.9112e-01 +2.1418e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-8.789000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.333357179e+07 +1.333348390e+07 +1.333348390e+07 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 0 +5.167826787e+06 +5.167738897e+06 +5.167738897e+06 -3.5525e+00 +1.2240e+00 -3.9215e+00 -2.2782e+00 +2.7925e-01 +4.6634e+00 -1.1351e+00 +3.2654e+00 -1.9426e-01 +1.6043e+00
8 0 +2.869288487e+06 +2.869200597e+06 +2.869200597e+06 +4.0211e+00 +8.2722e-02 +2.0772e+00 +7.7490e-01 +4.1112e+00 -4.7874e+00 +3.6818e+00 -8.3691e-01 -3.3331e+00 +2.1349e+00
10 0 +2.196071936e+06 +2.195984046e+06 +2.195984046e+06 +4.5805e+00 +3.0567e-02 +2.8834e+00 +3.2824e-01 +1.9468e+00 -1.1489e+00 -1.5681e+00 -2.4557e+00 -4.9107e+00 +3.9582e+00
16 0 +9.584689866e+05 +9.583810966e+05 +9.583810966e+05 -2.2300e+00 +2.4201e+00 -7.1360e-01 -4.7933e+00 -1.5828e+00 -4.5525e-01 -6.5844e-01 +3.8664e+00 -3.5818e+00 +2.7800e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.201900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.959906569e+06 +2.960226759e+06 +2.960226759e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.042400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.113766513e+07 +1.113756089e+07 +1.113756089e+07 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +8.619989254e+06 +8.619885014e+06 +8.619885014e+06 -2.3317e+00 -4.3411e+00 -2.4410e+00 +1.9445e-01 -1.6757e+00 +4.6619e+00 +2.3700e+00 -1.4900e+00 -1.7725e+00 -4.4884e+00
6 0 +3.307553875e+06 +3.307449635e+06 +3.307449635e+06 +1.3166e+00 +3.6122e+00 -1.8925e+00 +3.7505e+00 +1.0751e+00 -1.0899e+00 +3.8617e+00 +3.5724e+00 +5.8034e-01 -1.4497e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.351600000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.623125305e+06 +4.622990145e+06 +4.622990145e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
9 0 +2.729130705e+06 +2.728995545e+06 +2.728995545e+06 +2.7050e+00 -3.9675e+00 -3.1419e+00 -4.3018e+00 +1.8064e+00 -1.9251e+00 -4.6467e+00 -7.3269e-01 +6.2382e-01 -3.1756e+00
18 0 +1.962846227e+06 +1.962711067e+06 +1.962711067e+06 +4.1903e+00 -2.6795e+00 +4.8450e+00 -1.2403e+00 +1.6941e+00 -4.9287e+00 +9.3894e-01 -1.9069e+00 -1.6880e+00 -3.1219e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-8.571000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.955844884e+06 +8.955759174e+06 +8.955759174e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +1.322032799e+06 +1.321947089e+06 +1.321947089e+06 -1.2805e+00 +3.8046e+00 +4.1541e+00 -4.6156e+00 -6.5218e-01 +3.7203e+00 +2.0448e+00 -8.5294e-01 -2.1849e+00 +2.3155e+00
8 0 +1.051889463e+06 +1.051803753e+06 +1.051803753e+06 -4.2275e+00 +4.1177e+00 +1.3511e-01 +4.8240e-01 +4.0736e+00 -1.5594e+00 +4.2493e+00 +4.1330e+00 -2.7200e+00 +2.8998e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.162500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
